date,location,rows,size_bytes,source,collected_at
2004-04-08,parquet/2004-04.parquet,746,396943,old,consolidated
2004-04-12,parquet/2004-04.parquet,752,396943,old,consolidated
2004-04-13,parquet/2004-04.parquet,749,396943,old,consolidated
2004-04-15,parquet/2004-04.parquet,755,396943,old,consolidated
2004-04-16,parquet/2004-04.parquet,755,396943,old,consolidated
2004-04-19,parquet/2004-04.parquet,749,396943,old,consolidated
2004-04-20,parquet/2004-04.parquet,742,396943,old,consolidated
2004-04-21,parquet/2004-04.parquet,756,396943,old,consolidated
2004-04-22,parquet/2004-04.parquet,756,396943,old,consolidated
2004-04-23,parquet/2004-04.parquet,757,396943,old,consolidated
2004-04-27,parquet/2004-04.parquet,754,396943,old,consolidated
2004-04-28,parquet/2004-04.parquet,749,396943,old,consolidated
2004-04-29,parquet/2004-04.parquet,751,396943,old,consolidated
2004-04-30,parquet/2004-04.parquet,751,396943,old,consolidated
2004-05-03,parquet/2004-05.parquet,749,429004,old,consolidated
2004-05-04,parquet/2004-05.parquet,757,429004,old,consolidated
2004-05-05,parquet/2004-05.parquet,755,429004,old,consolidated
2004-05-06,parquet/2004-05.parquet,761,429004,old,consolidated
2004-05-07,parquet/2004-05.parquet,762,429004,old,consolidated
2004-05-10,parquet/2004-05.parquet,760,429004,old,consolidated
2004-05-11,parquet/2004-05.parquet,753,429004,old,consolidated
2004-05-12,parquet/2004-05.parquet,753,429004,old,consolidated
2004-05-13,parquet/2004-05.parquet,755,429004,old,consolidated
2004-05-14,parquet/2004-05.parquet,754,429004,old,consolidated
2004-05-17,parquet/2004-05.parquet,724,429004,old,consolidated
2004-05-18,parquet/2004-05.parquet,745,429004,old,consolidated
2004-05-19,parquet/2004-05.parquet,751,429004,old,consolidated
2004-05-20,parquet/2004-05.parquet,756,429004,old,consolidated
2004-05-21,parquet/2004-05.parquet,741,429004,old,consolidated
2004-05-24,parquet/2004-05.parquet,755,429004,old,consolidated
2004-05-25,parquet/2004-05.parquet,754,429004,old,consolidated
2004-05-26,parquet/2004-05.parquet,752,429004,old,consolidated
2004-05-27,parquet/2004-05.parquet,751,429004,old,consolidated
2004-05-28,parquet/2004-05.parquet,763,429004,old,consolidated
2004-05-31,parquet/2004-05.parquet,753,429004,old,consolidated
2004-06-01,parquet/2004-06.parquet,745,443674,old,consolidated
2004-06-02,parquet/2004-06.parquet,753,443674,old,consolidated
2004-06-03,parquet/2004-06.parquet,750,443674,old,consolidated
2004-06-04,parquet/2004-06.parquet,754,443674,old,consolidated
2004-06-07,parquet/2004-06.parquet,752,443674,old,consolidated
2004-06-08,parquet/2004-06.parquet,753,443674,old,consolidated
2004-06-09,parquet/2004-06.parquet,757,443674,old,consolidated
2004-06-10,parquet/2004-06.parquet,756,443674,old,consolidated
2004-06-11,parquet/2004-06.parquet,759,443674,old,consolidated
2004-06-14,parquet/2004-06.parquet,755,443674,old,consolidated
2004-06-15,parquet/2004-06.parquet,754,443674,old,consolidated
2004-06-16,parquet/2004-06.parquet,760,443674,old,consolidated
2004-06-17,parquet/2004-06.parquet,757,443674,old,consolidated
2004-06-18,parquet/2004-06.parquet,753,443674,old,consolidated
2004-06-21,parquet/2004-06.parquet,754,443674,old,consolidated
2004-06-22,parquet/2004-06.parquet,754,443674,old,consolidated
2004-06-23,parquet/2004-06.parquet,769,443674,old,consolidated
2004-06-24,parquet/2004-06.parquet,759,443674,old,consolidated
2004-06-25,parquet/2004-06.parquet,758,443674,old,consolidated
2004-06-28,parquet/2004-06.parquet,758,443674,old,consolidated
2004-06-29,parquet/2004-06.parquet,757,443674,old,consolidated
2004-06-30,parquet/2004-06.parquet,756,443674,old,consolidated
2004-07-01,parquet/2004-07.parquet,763,456867,old,consolidated
2004-07-02,parquet/2004-07.parquet,755,456867,old,consolidated
2004-07-05,parquet/2004-07.parquet,760,456867,old,consolidated
2004-07-06,parquet/2004-07.parquet,752,456867,old,consolidated
2004-07-07,parquet/2004-07.parquet,768,456867,old,consolidated
2004-07-08,parquet/2004-07.parquet,763,456867,old,consolidated
